1003;Doma Ridge;322;519
1004;Ebubef Avenue;349;868
1005;Hisdap Square;357;528
1006;Rohwum Circle;336;295
1007;Sefjoj Way;998;575
1008;Eviosu Ridge;20;702
1009;Zowev Mill;271;871
1010;Vuaf Mill;938;470
1011;Idwiw View;75;78
1012;Nibdov Loop;803;271
1013;Evaboz Loop;718;519
1014;Zuzson Square;49;464
1015;Regdu Manor;583;565
1016;Unta Grove;716;467
1017;Tobom Plaza;506;558
1018;Sauju Heights;139;694
1019;Cisoh Way;107;438
1020;Favme Manor;221;530
1021;Ocive Key;910;893
1022;Lipo Square;191;825
1023;Lubhuk Park;708;621
1024;Liforo Mill;581;260
1025;Sacon Square;449;792
1026;Sitmo Street;554;190
1027;Wudo Loop;262;649
1028;Hiel Trail;528;455
1029;Weuwo Key;221;132
1030;Vukiso Circle;562;438
1031;Vizuk Place;797;461
1032;Devip Road;874;182
1033;Ozli Park;644;730
1034;Lubuke Ridge;765;221
1035;Ceasu Key;562;578
1036;Agcek Circle;67;512
1037;Tuksaz Circle;420;109
1038;Vimto Glen;757;824
1039;Evaele Place;844;810
1040;Repug Drive;171;61
1041;Ulauga Ridge;132;246
1042;Lobhas Glen;272;124
1043;Tojuv Path;826;516
1044;Duha Center;810;447
1045;Fefto Point;649;659
1046;Niud Avenue;35;861
1047;Paja Pike;373;630
1048;Vukku Pass;68;594
1049;Usaje Pass;639;852
1050;Bupmo Circle;220;118
1051;Dutam Way;447;278
1052;Gave Court;277;586
1053;Docje Road;28;64
1054;Titrac Point;277;245
1055;Kiepe Place;844;459
1056;Subob Highway;939;593
1057;Tedi Heights;202;118
1058;Ohume Park;219;881
1059;Ritow Point;507;527
1060;Cueni Mill;690;849
1061;Netvep Place;428;577
1062;Bomho Plaza;78;247
1063;Ostif Grove;439;518
1064;Adagik Point;668;799
1065;Vage Terrace;780;786
1066;Boja Square;968;714
1067;Keswa Avenue;167;820
1068;Fivuk Turnpike;181;764
1069;Evgo Mill;452;845
1070;Apidow Lane;463;756
1071;Sokgo Turnpike;962;385
1072;Duot Extension;403;685
1073;Adoet Turnpike;53;133
1074;Lirbe Glen;939;586
1075;Loshu River;299;184
1076;Irban Boulevard;758;417
1077;Jekec Street;367;538
1078;Omcam Plaza;373;662
1079;Zejod Key;697;869
1080;Azada Way;78;859
1081;Ilokan Manor;849;453
1082;Keco Turnpike;257;370
1083;Ozho Path;38;870
1084;Caeko Court;309;648
1085;Okzoj Highway;781;880
1086;Relpad Court;700;59
1087;Vatmij Place;774;78
1088;Alaek Lane;756;290
1089;Cuoj Grove;976;663
1090;Uvlip Key;145;494
1091;Niba Extension;54;199
1092;Uztev Heights;209;614
1093;Ruru Heights;466;280
1094;Igof Ridge;890;314
1095;Nujur Pass;226;347
1096;Nojjav Loop;789;201
1097;Weah Circle;227;468
1098;Givhe Street;444;807
1099;Hevwun Grove;13;741
1100;Adniz Avenue;387;585
1101;Moom Path;275;100
1102;Bimi Boulevard;134;769
1103;Lanna View;217;483
1104;Tuow Trail;622;686
1105;Nebo View;146;746
1106;Dugve Road;731;65
1107;Ulbaw Ridge;863;783
1108;Onve Mill;196;73
1109;Miel Point;602;589
1110;Rowfav Path;402;734
1111;Guwez Terrace;126;240
1112;Jocvuw Street;442;582
1113;Podi Drive;221;386
1114;Nozja Turnpike;412;462
1115;Dikap Place;620;300
1116;Wilib Junction;626;490
1117;Simi Lane;570;425
1118;Limebi Turnpike;934;590
1119;Esuwa Boulevard;385;348
1120;Retha Lane;991;566
1121;Folub Street;925;585
1122;Wekib Loop;583;266
1123;Ulopi Key;108;879
1124;Lisuf Junction;191;373
1125;Mail Ridge;315;256
1126;Fuzis Point;102;97
1127;Mopde Square;541;636
1128;Sutgo Highway;542;133
1129;Hebu Street;578;600
1130;Zori Extension;433;763
1131;Mermed River;706;574
1132;Azha Plaza;679;689
1133;Dasi Circle;991;488
1134;Rukra Plaza;692;354
1135;Tota Trail;253;582
1136;Mogko Place;729;432
1137;Sasni Grove;481;431
1138;Ikoguw Grove;398;238
1139;Momhas Turnpike;249;480
1140;Rilim Place;905;814
1141;Cekvil Key;872;643
1142;Kuho Square;76;697
1143;Nozwe Court;752;237
1144;Povo Plaza;960;152
1145;Ubsep Highway;961;755
1146;Rizgu Street;778;522
1147;Woko Point;255;512
1148;Najib Manor;394;164
1149;Dintu Place;465;112
1150;Celhi Way;11;594
1151;Kilpe Path;28;466
1152;Datne Key;504;198
1153;Leter Pass;984;19
1154;Zabjoz Drive;288;523
1155;Viop View;215;441
1156;Dolto Way;749;792
1157;Fejow Court;127;229
1158;Esbo Avenue;954;227
1159;Hitgi Ridge;372;775
1160;Agirec Court;864;282
1161;Goife River;431;749
1162;Atosu Court;917;748
1163;Ovulec Road;470;613
1164;Fitza Pass;126;373
1165;Cugut Turnpike;217;25
1166;Ozdi Road;444;342
1167;Mifug Mill;261;573
1168;Cirot Road;633;700
1169;Pifife Square;999;832
1170;Robbe Plaza;105;489
1171;Hurri Street;298;850
1172;Motivi Turnpike;747;85
1173;Gifiki Way;266;882
1174;Zovna Pass;669;862
1175;Fuscep Heights;66;458
1176;Dehbu Junction;718;1
1177;Akeeg Pike;208;631
1178;Tojtef Court;119;457
1179;Imegi Pike;343;651
1180;Ukza River;345;731
1181;Imudoz Court;761;770
1182;Najni Pass;92;285
1183;Cutfun Manor;88;348
1184;Mulmih Grove;56;863
1185;Osicu Ridge;832;34
1186;Laboj Place;671;487
1187;Pafako Loop;78;435
1188;Vofgu Key;11;179
1189;Batol Ridge;857;75
1190;Wohuj Highway;845;184
1191;Agaga Loop;726;133
1192;Reva Terrace;253;206
1193;Kibeh Court;169;346
1194;Dosub Avenue;634;174
1195;Pubu Plaza;403;33
1196;Igura Circle;187;903
1197;Lugoli Street;446;120
1198;Doav Drive;797;195
1199;Wola Court;818;740
1200;Fipere River;763;239
1201;Lalle Road;795;139
1202;Dazu Pass;682;703
1203;Mora Extension;476;25
1204;Hibug River;455;289
1205;Ahede Terrace;518;55
1206;Cejfom Circle;198;562
1207;Diwlo Highway;975;273
1208;Jaza Square;754;649
1209;Hebahu Parkway;366;494
1210;Dittuv Key;334;601
1211;Sate Highway;719;462
1212;Pirur Circle;454;335
1213;Cajho Court;734;706
1214;Luto Place;527;22
1215;Meod Manor;409;343
1216;Vibum Mill;636;621
1217;Pino Pass;973;457
1218;Anuta Parkway;813;544
1219;Gutadi River;551;721
1220;Ejon Street;413;302
1221;Nihah Circle;158;772
1222;Tola Manor;987;679
1223;Ubiti Turnpike;391;305
1224;Ijuwen Heights;512;615
1225;Pagom Circle;301;516
1226;Cabwuh Highway;464;596
1227;Irdic Loop;982;547
1228;Toibu Manor;312;820
1229;Daod Drive;546;324
1230;Mapebi Drive;397;552
1231;Duhniw Pike;724;466
1232;Piva Glen;143;391
1233;Pagvu View;302;834
1234;Ofvi Terrace;899;755
1235;Sesor Trail;249;385
1236;Efja Way;511;209
1237;Cewe Parkway;545;30
1238;Tetibi Place;631;656
1239;Pana River;212;840
1240;Fasuj Road;693;768
1241;Wepris Glen;496;398
1242;Wakod Grove;397;728
1243;Giral Highway;599;810
1244;Bewu Road;905;514
1245;Hebbis Pass;228;239
1246;Wefu Circle;550;710
1247;Suhru Way;772;282
1248;Etwi Grove;202;109
1249;Naabe River;149;889
1250;Cokdud River;753;265
1251;Zezop View;807;276
1252;Ofica Path;551;82
1253;Vodub River;988;901
1254;Ulkaj View;57;781
1255;Pigaf Pike;275;756
1256;Bikbif Avenue;222;772
1257;Mewud Ridge;368;878
1258;Pibo Drive;863;394
1259;Vekaso Court;938;64
1260;Akaro Ridge;468;361
1261;Hendim Pike;777;738
1262;Midi Heights;642;59
1263;Raflul Extension;314;262
1264;Gabno Glen;625;529
1265;Agogi Glen;401;880
1266;Deru Pass;122;539
1267;Mowjoc Junction;786;794
1268;Arbiz Street;748;275
1269;Bakop Way;46;470
1270;Zutes Heights;844;108
1271;Sodtew Manor;739;870
1272;Rewpo Center;814;623
1273;Unetag Loop;854;593
1274;Mesob Terrace;802;10
1275;Mimin Road;366;489
1276;Zurne Drive;699;84
1277;Ceufi Drive;35;886
1278;Sovdu Circle;135;479
1279;Pucvi Point;877;436
1280;Balal Plaza;836;871
1281;Zenwo River;70;859
1282;Lohlu Lane;379;428
1283;Nimur Extension;775;319
1284;Fira Ridge;302;102
1285;Akcav Grove;542;3
1286;Nogu Street;73;267
1287;Haor Pass;79;780
1288;Sofmip Street;272;328
1289;Kawe Junction;219;812
1290;Zoledo Highway;346;276
1291;Ujwu Way;794;292
1292;Tuizu Highway;491;149
1293;Nekvub Loop;135;380
1294;Jemwan Lane;484;100
1295;Roraj River;804;615
1296;Towla Ridge;254;39
1297;Reli Manor;992;703
1298;Pujhow Glen;954;570
1299;Nilun Boulevard;210;189
1300;Nubzaw Highway;915;621
1301;Jeho Turnpike;871;838
1302;Votze Pass;112;514
1303;Tazzer Boulevard;350;233
1304;Basim Center;356;417
1305;Fufo Parkway;683;696
1306;Suki Boulevard;240;232
1307;Zebba Highway;291;781
1308;Omekiw Square;106;302
1309;Pablat Plaza;467;123
1310;Masmug Way;903;382
1311;Roziv Point;995;56
1312;Pokef Court;594;200
1313;Vublin Path;727;21
1314;Wocu Highway;661;761
1315;Nenda Highway;255;635
1316;Odzuv Circle;755;823
1317;Ufizoz Plaza;994;143
1318;Ihila Terrace;64;368
1319;Tenkip Circle;853;104
1320;Viemu Ridge;84;500
1321;Ojeuc Terrace;206;542
1322;Mivke Highway;913;335
1323;Ekbul Point;36;164
1324;Sipra Key;608;422
1325;Cece Terrace;782;143
1326;Icifa Square;486;163
1327;Heeca Terrace;272;861
1328;Wahjo Lane;187;421
1329;Zida Ridge;161;579
1330;Liubu Loop;199;297
1331;Pufwah Court;139;536
1332;Wigna Highway;387;773
1333;Sades Highway;459;863
1334;Cicre Place;20;729
1335;Higjuv Pike;415;212
1336;Fuvho Loop;574;487
1337;Muwup Highway;751;215
1338;Kotko Path;133;505
1339;Sifpov Parkway;407;336
1340;Bucnuv Place;973;113
1341;Cisi Pike;933;731
1342;Eruti Place;89;698
1343;Junel Junction;983;594
1344;Otno Turnpike;182;647
1345;Tekej Parkway;984;482
1346;Galot Trail;683;900
1347;Galaj Glen;201;730
1348;Jojar Grove;699;227
1349;Bosti Court;805;374
1350;Luav Court;276;160
1351;Guwlem Terrace;196;261
1352;Vinuj Avenue;558;590
1353;Kawhu Place;795;52
1354;Keac Pass;458;128
1355;Pegfol Pass;652;793
1356;Sombej Pass;268;16
1357;Nehe Extension;782;85
1358;Wifus Grove;495;354
1359;Surguj Manor;874;174
1360;Vader Way;851;774
1361;Zeuro Junction;459;203
1362;Nuvu Avenue;141;23
1363;Wiulo Trail;391;163
1364;Izones Park;151;604
1365;Jahac Key;620;678
1366;Dibaj Point;339;671
1367;Nilgut Point;256;507
1368;Kone Park;487;801
1369;Wevse Manor;799;495
1370;Rimzof Pike;454;726
1371;Tojod Heights;454;685
1372;Fejow Court;350;204
1373;Ejuruh River;960;852
1374;Lujak Lane;870;108
1375;Bepil Turnpike;264;461
1376;Iceeb Pass;393;887
1377;Pewad Circle;392;690
1378;Varge Circle;750;673
1379;Lakrib Point;506;466
1380;Onset Extension;191;673
1381;Kuna Glen;661;351
1382;Kelti Circle;498;334
1383;Cupki Park;79;609
1384;Ubpom Glen;430;151
1385;Rahra Way;845;843
1386;Orom Street;87;426
1387;Ummup Square;233;80
1388;Fetu Road;553;54
1389;Jaagu Loop;679;89
1390;Ipsip View;550;591
1391;Moke Trail;92;386
1392;Bowaj Grove;547;584
1393;Suvjuc Highway;33;789
1394;Niihu Parkway;481;151
1395;Imlah Court;360;847
1396;Evgij Road;426;895
1397;Joma Manor;516;138
1398;Hohu Loop;53;595
1399;Jahfeb View;368;817
1400;Ficot Highway;576;662
1401;Bobzic Plaza;31;484
1402;Gilcuz Drive;824;814
1403;Daidi Path;191;130
1404;Agihip Point;236;784
1405;Vekud Court;629;401
1406;Pultab Road;828;796
1407;Akger Key;742;671
1408;Wajco Highway;458;55
1409;Iziop Place;83;725
1410;Johes Turnpike;210;681
1411;Amge Square;43;862
1412;Catuc Plaza;976;256
1413;Lawur Grove;807;311
1414;Apeku Pass;979;162
1415;Hazin Circle;449;338
1416;Ibiso Loop;598;399
1417;Jahse Road;649;681
1418;Ajlod Key;971;555
1419;Riduz Park;54;817
1420;Sopra Place;127;868
1421;Kamo Glen;786;683
1422;Ezoseb Turnpike;345;394
1423;Puvkas Key;322;374
1424;Unaje Mill;152;781
1425;Wutma Pike;950;225
1426;Fekce Heights;422;840
1427;Bumpa Point;144;844
1428;Sura Avenue;902;781
1429;Diszi River;613;46
1430;Vurab Point;680;396
1431;Cavora Center;693;889
1432;Duse Trail;561;837
1433;Duwbo Pike;566;131
1434;Cahtak Drive;582;666
1435;Muhwav Loop;805;696
1436;Jiwnon Turnpike;484;437
1437;Zake Pike;324;789
1438;Ulodon Avenue;944;391
1439;Gotal Road;553;358
1440;Ebodur Plaza;0;513
1441;Fovo Avenue;240;333
1442;Avim Center;203;106
1443;Ilep Pass;932;649
1444;Hidu Manor;570;302
1445;Vetno Key;223;488
1446;Veghos Drive;614;583
1447;Nopvam Square;438;455
1448;Cakuz Glen;319;899
1449;Nosho View;765;463
1450;Tataw Heights;431;229
1451;Copom Circle;463;226
1452;Celeha Extension;188;20
1453;Wugec Manor;887;483
1454;Laah Road;258;611
1455;Mave Boulevard;934;504
1456;Nopi Heights;413;382
1457;Elgez Loop;93;620
1458;Sumaf Plaza;674;406
1459;Idvin Street;353;534
1460;Vafna Park;411;531
1461;Peisu Road;770;271
1462;Vokij Drive;902;446
1463;Busug Ridge;694;221
1464;Zeur Court;273;74
1465;Jamuv Drive;526;899
1466;Feuzu Center;542;67
1467;Ulipi Mill;967;646
1468;Notun Park;756;868
1469;Owegu Plaza;323;345
1470;Gakim Center;200;603
1471;Hawri Pass;620;471
1472;Uksac Mill;866;754
1473;Fesip Grove;529;568
1474;Lagi Boulevard;672;2
1475;Bariv Path;455;324
1476;Lowpuk Key;210;861
1477;Antah Path;607;812
1478;Nala Lane;594;189
1479;Adbi Highway;28;667
1480;Lindo Mill;180;594
1481;Fuuj Pike;30;447
1482;Okhi Road;486;790
1483;Ukjew Grove;568;243
1484;Vueja Ridge;225;219
1485;Moac Drive;753;15
1486;Nema Point;535;476
1487;Apoz Lane;276;863
1488;Afipo Plaza;894;350
1489;Roop Extension;881;400
1490;Ijve Pass;384;622
1491;Hefhuw Circle;333;342
1492;Obuga Circle;514;612
1493;Revun Grove;827;162
1494;Bavec Loop;42;493
1495;Wisohe Road;198;71
1496;Ubele Avenue;242;228
1497;Kanmo Road;554;697
1498;Socja Place;592;408
1499;Lisdep Place;30;303
1500;Beiji Boulevard;698;850
1501;Suive Mill;480;503
1502;Hobja Way;527;432
1503;Joir Pass;566;876
1504;Kebjo Ridge;510;429
1505;Vorow Highway;439;500
1506;Susub Square;64;284
1507;Fuzla Mill;370;13
1508;Zazi Plaza;617;677
1509;Gecec Ridge;472;884
1510;Zudo Grove;471;737
1511;Tulu Circle;521;829
1512;Higu Extension;530;301
1513;Site Square;913;333
1514;Dinaho Path;864;139
1515;Mifez Turnpike;532;704
1516;Bajki River;87;616
1517;Atla Parkway;416;241
1518;Zefod Highway;954;652
1519;Ruke Boulevard;544;555
1520;Sulag Terrace;15;9
1521;Ipeisi Ridge;841;882
1522;Odegih Glen;969;682
1523;Dazbov Mill;714;470
1524;Laum Extension;558;207
1525;Uzokub Place;189;831
1526;Herzo Park;818;898
1527;Lamu Lane;565;395
1528;Heozo Street;323;542
1529;Hupcus Center;153;243
1530;Wenav Place;679;172
1531;Otiaze Turnpike;274;308
1532;Hefken Junction;193;53
1533;Ugbut Way;509;292
1534;Juasu Boulevard;283;335
1535;Uwale Loop;764;143
1536;Fupwu Key;834;339
1537;Zuse Court;203;459
1538;Zimar Mill;750;425
1539;Gusaz Way;323;181
1540;Naaj Grove;956;640
1541;Icte Way;261;467
1542;Dagti Parkway;92;769
1543;Omka Plaza;751;102
1544;Gamdiv Lane;767;313
1545;Mibbul Loop;34;552
1546;Luot Loop;0;744
1547;Furiz Point;98;730
1548;Mufu Drive;230;298
1549;Avuves Extension;122;17
1550;Cepdec Turnpike;661;824
1551;Lico Avenue;362;1
1552;Gasjos Parkway;789;511
1553;Afarew Ridge;647;289
1554;Degmep Road;340;381
1555;Cihi Junction;869;495
1556;Popet Heights;103;889
1557;Vujvoh Highway;31;348
1558;Suuk Glen;491;222
1559;Murzos Lane;814;326
1560;Dufa Circle;488;311
1561;Zawin View;309;465
1562;Wilnur Manor;7;662
1563;Fopol Boulevard;149;860
1564;Sasdi Pass;772;601
1565;Duple Lane;14;104
1566;Ciwov Drive;708;507
1567;Jerva Terrace;572;430
1568;Olhaf Park;63;554
1569;Nian Boulevard;741;783
1570;Birib Plaza;718;195
1571;Rolmu Way;147;356
1572;Gowwan Manor;625;73
1573;Cadwom Street;642;294
1574;Damuc Street;905;82
1575;Cavpaf Road;98;365
1576;Lila River;341;23
1577;Volwaf Circle;152;765
1578;Odeku Pass;730;520
1579;Fulnu River;184;242
1580;Bimwoh Parkway;395;425
1581;Pabami Way;838;536
1582;Ibbuc Grove;969;341
1583;Varno Highway;204;749
1584;Enzon Circle;579;139
1585;Ducev Mill;3;563
1586;Ubige Extension;109;168
1587;Urfa Street;230;846
1588;Zizo Park;764;213
1589;Samica Park;399;484
1590;Zadgow Center;704;756
1591;Cifev Ridge;595;248
1592;Hetu Park;649;77
1593;Ajnin Circle;4;518
1594;Bagir Loop;509;606
1595;Tuhu Trail;932;737
1596;Hezvu Street;311;822
1597;Howgu Highway;23;562
1598;Figrep Trail;278;586
1599;Apsaf Manor;573;10
1600;Uzoco Junction;434;177
1601;Sakha Court;412;606
1602;Agizet Avenue;537;370
1603;Fook Heights;182;157
1604;Urhe Park;875;477
1605;Jalba Street;523;603
1606;Biudu River;246;401
1607;Aluj Junction;399;563
1608;Ehhu Court;366;489
1609;Nizpa Manor;98;593
1610;Bamug Drive;363;407
1611;Enipis Court;577;263
1612;Tolo Key;897;800
1613;Roid Court;528;281
1614;Azdow View;808;604
1615;Heuv Turnpike;2;336
1616;Vehja Turnpike;618;319
1617;Jecpef Heights;490;825
1618;Gusi Junction;922;849
1619;Jolit Pass;972;820
1620;Fepro Circle;168;682
1621;Ozhe Path;149;86
1622;Pijno Lane;98;436
1623;Guura Square;14;208
1624;Dafug Court;655;597
1625;Jemki View;527;146
1626;Nopati Highway;964;96
1627;Hini Square;769;297
1628;Kamwot Boulevard;943;403
1629;Ojebe Avenue;683;134
1630;Anuner Glen;828;213
1631;Ganal Turnpike;148;660
1632;Fuko Boulevard;82;901
1633;Bobi Boulevard;842;569
1634;Peuga Mill;6;540
1635;Beti Center;151;303
1636;Lojtop Place;800;416
1637;Vopgum Park;219;21
1638;Tafape Highway;896;46
1639;Zain Avenue;162;310
1640;Mivew Court;827;759
1641;Kine Circle;385;504
1642;Zeszu Loop;785;393
1643;Foib Way;264;22
1644;Oledac Pass;32;278
1645;Geiw Trail;593;691
1646;Wacka Terrace;78;541
1647;Luhzek Drive;675;778
1648;Tofa Boulevard;570;756
1649;Uteni Path;129;411
1650;Topfob Turnpike;258;696
1651;Upefig Highway;627;261
1652;Rilve Avenue;691;32
1653;Bubviz Place;884;227
1654;Putoc Trail;869;553
1655;Wutceh Extension;669;195
1656;Deni Place;215;761
1657;Sobol Highway;610;680
1658;Jedgas Key;139;128
1659;Rizit Loop;547;543
1660;Fufeg Square;475;258
1661;Dimno Extension;922;153
1662;Goce Heights;323;592
1663;Fabmo Heights;744;117
1664;Uweso Center;388;282
1665;Okvev Plaza;64;757
1666;Uhaika Way;728;357
1667;Buful Terrace;919;791
1668;Pudav Street;317;682
1669;Feef Manor;264;874
1670;Coeda Heights;986;852
1671;Wirlu Grove;133;33
1672;Uksat Key;714;621
1673;Ufole Plaza;193;538
1674;Cuna Key;166;385
1675;Laba Park;587;832
1676;Dinad Extension;508;633
1677;Fufih Court;71;447
1678;Larke Glen;63;891
1679;Wimip Pike;375;574
1680;Zeno Pike;228;863
1681;Ditnu Path;629;670
1682;Luhowo Highway;746;156
1683;Ofuji Glen;722;174
1684;Mewan Center;845;623
1685;Cifig Highway;579;569
1686;Rahpu View;538;422
1687;Kioz Heights;86;157
1688;Wace Glen;626;255
1689;Ukoki Pike;41;645
1690;Elat Street;152;196
1691;Rigap Square;999;826
1692;Aderu Grove;416;377
1693;Garo Pike;689;84
1694;Degeg River;119;801
1695;Kotdo Junction;633;266
1696;Paep Manor;815;344
1697;Nezel Ridge;270;43
1698;Vahgid Extension;951;233
1699;Loiv Heights;703;681
1700;Omkaz Parkway;930;757
1701;Tusud River;0;520
1702;Esooca Place;112;485
1703;Daar Center;574;196
1704;Rono Highway;294;73
1705;Repij Turnpike;626;443
1706;Onvub Trail;818;167
1707;Ikcum Pike;333;426
1708;Seroh Grove;164;188
1709;Tivi River;853;580
1710;Awepe Road;387;193
1711;Sohe Square;675;122
1712;Sake Boulevard;175;424
1713;Nefti Ridge;472;475
1714;Wiwa View;623;189
1715;Umfab Court;108;897
1716;Puhbad Point;447;600
1717;Guza View;630;742
1718;Meav Extension;925;201
1719;Uzodad Road;152;704
1720;Tiiro Point;37;210
1721;Teoh Loop;935;294
1722;Nebuwo River;967;116
1723;Nekdu Park;111;173
1724;Cortu Path;810;840
1725;Goraw Terrace;404;184
1726;Lomvi Way;356;359
1727;Mepi Road;998;445
1728;Hobew Court;494;856
1729;Tutip Lane;245;743
1730;Rirwu Court;685;311
1731;Epera Center;305;514
1732;Avevu Heights;101;528
1733;Lodvu Ridge;844;588
1734;Gico Glen;3;211
1735;Nosom Center;36;899
1736;Moowe Key;440;816
1737;Nodawo Extension;946;378
1738;Jutek Mill;271;898
1739;Uffa Mill;470;556
1740;Wolom Place;230;130
1741;Cipuf Grove;764;84
1742;Niasu Park;807;38
1743;Vulfe Path;185;667
1744;Wowtu Terrace;437;472
1745;Wuna Turnpike;847;324
1746;Lobzum Plaza;498;575
1747;Fecok Square;284;444
1748;Fetto Junction;966;822
1749;Mavu Extension;690;875
1750;Zonuf Trail;9;23
1751;Gofip Key;468;464
1752;Alijih Heights;260;287
1753;Padu Drive;860;710
1754;Sabsi View;561;457
1755;Torvo Manor;534;326
1756;Gahana Road;577;88
1757;Jahtet Lane;309;352
1758;Curih Trail;214;546
1759;Olevu Court;493;479
1760;Vuti River;237;354
1761;Ikeoti Heights;671;532
1762;Acjid Square;462;790
1763;Wato Terrace;994;151
1764;Acasof Junction;176;17
1765;Gunbi Place;225;423
1766;Jaido Path;153;266
1767;Faas Plaza;244;596
