267;Gktpuiu;Fdomhdiwhgtonvuea;18079;34.17;40;2;2878;1;4;2966;204;10
268;Hnxxuub;Dyupcblasplcdxaqe;10974.5;18.51;28;2;1806;40;5;8370;4112;4
269;Abrivrg;Adtoipmtobsesqgjr;16492.4;39.36;33;2;708;23;1;5802;1509;9
270;Glwmiso;Gdloxhywfiivhkqol;19173.3;1.68;18;1;1369;21;9;8456;5909;4
271;Kbbextm;Rolejhtclcriobnfb;17629.4;8.17;25;10;4484;36;1;9201;9098;5
272;Urlctdi;Wjkcmerbcoqohduyb;11064.7;49.36;29;1;2693;31;2;2320;5115;8
273;Hayjdwp;Gjqptbkgcjhpxxieh;16133.3;33.85;44;8;9712;18;7;2449;8408;7
274;Rgjhglr;Yeoirugixlnxmnruy;11915.3;45.51;26;8;8238;49;3;2305;8343;6
275;Houxbbt;Ahjcgthognwtxodrp;15129.8;41.34;33;3;895;37;7;612;5470;4
276;Xcwrlhk;Rnpklsbdfbmvciifq;15950.4;16.19;40;9;6036;30;9;1209;35;4
277;Excfogu;Gdjrwaeyvkjgvxwhy;15260;28;45;8;6299;2;8;5978;3842;5
278;Euxgysx;Gnjyxnwduowtaaswt;12001.3;18.02;23;3;3003;23;1;5368;1326;6
279;Aipwetc;Jbcjdyqckqllwracx;17613.6;5.53;3;1;1506;7;2;9574;7098;1
280;Tvgdybt;Rohxjeykcbextwbth;19655.4;37.34;30;4;4892;9;9;3091;7689;1
281;Gurands;Ehxiwnwatxxhjjohf;19241.1;10.53;16;10;1302;26;1;796;7795;8
282;Xecxymt;Aywtihdxyywpoivtl;18206.9;25.68;41;10;5027;10;9;7634;1083;1
283;Qvhjmiv;Cgqgctthucdyfjbgv;17042.1;19.51;24;11;349;44;3;4985;5390;1
284;Yvnibtj;Iepbjohqiprqrsgru;14817.2;14.34;43;6;9679;13;9;4898;702;6
285;Upywplk;Dirjvrfrwgrukxqgc;10416.4;32.53;17;1;946;31;10;3387;2318;4
286;Rkpnlrf;Ambjtoxfxdvlovjpj;19965.3;36;10;7;3925;7;4;6292;2239;7
287;Yfqiihb;Fsohwinynksgbuppc;11634.1;19.85;4;1;5282;17;10;612;3948;2
288;Gqlxyce;Hwclwpcbxtmrhwlap;10606.3;39.19;11;6;125;34;8;1853;1298;4
289;Pvuhbvo;Ykcfpvelnphvuiplw;16674.5;25.36;38;1;3087;46;9;28;4547;6
290;Qieppcw;Axgljwacyycygslfm;17000;47.51;1;8;8132;6;2;2372;4683;6
291;Gfurxas;Fvtoayxcptrrtjled;15493;13.17;17;1;3152;37;10;2172;964;6
292;Murgnwh;Erqiopjfvmfnkmslj;17469.9;17.85;23;11;9816;36;2;5175;8167;9
293;Xufhlhy;Vgamnikyjreakftcg;13826.4;24.02;24;4;6399;50;7;7268;179;7
294;Ejfewaj;Kushppkcwhsofxdeh;13415.9;38;45;10;3455;28;1;598;8737;7
295;Kfirbft;Ayooyvoakkedybvxc;14405.5;33.53;8;9;8362;38;6;8437;7783;10
296;Avivxqr;Shwuilcvfpvpjepyg;15043.6;33.51;6;1;2608;18;4;2566;557;4
297;Kwvubaw;Aohrkhtnknjcmrihg;14187.9;19.36;33;6;6611;37;9;1336;5422;10
298;Bstwnxh;Asxpfxdyssmjmpthl;19028.2;49.85;20;1;6552;3;9;4959;5409;6
299;Qadgfll;Ywjtugpnrqfojvvgq;18234.9;40.36;40;5;2496;9;2;2789;232;4
300;Icuaehm;Bmmyhstyruowvthud;17963.9;13.51;1;7;7799;8;3;5918;9606;2
301;Oqqulgc;Afmwvlgdnnsglxkow;10662.2;47.68;24;5;3995;24;2;6925;7703;7
302;Qievddi;Cespsfjhsbkillvya;10694.4;4.51;8;4;6881;28;10;1332;1564;3
303;Mhsnvmy;Hurywngufxyaibaei;16717.5;11.68;2;11;2883;15;1;928;8245;4
304;Usmtvne;Qoufxlhxaljxqsllf;12719.7;34.17;23;9;9757;46;2;102;2435;10
305;Uhwfujf;Bvhmyeegdqixrjald;10846.5;25.02;37;8;5770;50;10;7671;3150;9
306;Mlovmsm;Rjoltjpeukuujgmha;11944.6;39.19;21;4;1865;4;3;8587;2947;4
307;Bfesycx;Crjjtheqqfedhtume;16327.8;50.19;38;7;2229;38;10;5820;7201;8
308;Bakomoe;Chgrtlctdsyplgarm;17283.5;29.53;25;6;948;10;4;1297;4549;7
309;Plemhsh;Sxsyiaculjlqqvmly;16647.3;35.17;6;2;190;37;10;29;2835;5
310;Mpaxkbb;Dxmrmwdsggsgqyxsc;14305.7;38.51;1;2;994;23;10;9064;6584;9
311;Pvwyuel;Dnnklkabfspurhnux;14372.3;43.53;32;3;1637;14;4;5405;9244;8
312;Exbixka;Ahwlsbxhbcvgeuvcj;18614.4;32.53;18;9;8796;28;5;6853;7324;7
313;Kdabwig;Cpnrsejgcvskpssjj;14556.8;6.85;1;9;5115;24;9;355;1961;9
314;Ciisdxy;Msfmcsykktewtoase;15868.4;43.34;2;1;1613;37;2;128;6570;5
315;Pxykydh;Kgkaqgtxisjdrddiu;18615.1;32.19;32;3;1318;16;5;3081;152;5
316;Kcmudfr;Bmghgfqbcvkelsdro;13343.7;27.53;4;9;2550;13;2;6391;411;1
317;Lgxdyxg;Agpvgebnafgwswlkh;10808.1;41;10;10;4864;36;3;1550;3327;2
318;Xflfwfs;Ucjndahwbqiwrwbkh;10914.8;11.53;8;3;8555;19;10;2505;9244;2
319;Vvydtmf;Nyxlqjuigywdlpngn;14783.7;32.34;40;10;2536;30;8;949;661;4
320;Tteitki;Qidopxqqtqbrjlhgq;13575.4;45.02;30;7;148;18;4;6123;6896;4
321;Pgvndbc;Cglmaceymqvajrwgl;12709;37.36;37;7;8783;26;4;6307;7591;1
322;Kabhmuf;Oinsaeemxepegvlnn;19545.3;31.19;36;1;3773;24;7;5670;670;4
323;Pkfwuhn;Lxatklipjofmidhpu;10016;8.17;14;6;1084;22;10;6452;565;1
324;Akkdjyj;Ijlplynybprkajtyc;13748.6;36.34;8;6;5703;33;10;5495;9727;6
325;Lmxgmoy;Cndfckmaakbxovrff;12726.1;33.85;9;1;9177;25;10;2055;131;7
326;Dxhenwc;Wnxihkbdiejygljfx;12413;28.53;19;8;9364;33;8;5118;2881;5
327;Cgftaml;Piemjskhyxmlqdcwe;10375.7;24.19;23;2;3076;28;9;2238;8344;3
328;Wbqacrc;Folyangwmvqetcmse;16437.3;49.19;35;1;2974;3;3;5968;6247;10
329;Oaernfa;Yafglekhxjgbceryy;17066;36.02;18;11;6030;11;10;2511;8978;7
330;Ecikdqn;Ahdrtutgtqnuttbia;14183.4;50.02;14;9;1665;20;1;518;295;7
331;Rehcvbl;Cwodxuhlnbnnoenug;18761.7;10.36;19;8;3503;24;5;6182;4192;3
332;Iyhndlt;Mgehwqcjfxcoohbqg;10269.1;13;19;1;1165;19;10;4891;4618;4
333;Pighilx;Lwwqncbwclmkuggqf;15288.4;18.85;39;11;7712;43;5;480;1238;7
334;Kiljmjl;Idnlhaewaeiihniqg;19325.9;18;43;10;6421;33;1;6817;5951;1
335;Kvoohrv;Wlyxuhbcrvgxrowpd;19653.5;11.85;43;2;8640;16;7;9553;2413;4
336;Ybtocgq;Qqehmjjsmdyjhyxek;10200.9;22.34;10;4;3474;50;10;5357;2825;6
337;Yxlsyrb;Pgomhxwbyhggqhytm;11641.6;31.34;39;9;4000;44;2;8783;9328;9
338;Oxjiplg;Ftgqpdlujvgikhtjl;10682.7;6.02;29;8;6273;13;2;4726;4540;9
339;Amedwkp;Tuwvjkdahkvoyxilq;18093.4;31.19;14;9;7367;1;1;2581;2753;5
340;Srvnwgm;Oqxhqaynytybvonvs;17135.2;46.02;38;4;6737;17;2;7306;7860;10
341;Pcnrrts;Nnmfsypliwqvrmclv;11926.6;28;13;10;175;25;7;3057;2306;1
342;Uoqxmmr;Omibvonwpichwgxfc;11865.5;31.17;3;8;4230;17;9;3961;2030;1
343;Gpwufop;Ldjxchbfgbrakyynj;11660.7;45;45;1;9733;22;3;6006;4492;5
344;Mdwstgx;Uucmouxgxjykgvqbs;12025;32.34;28;9;8280;31;10;776;9197;10
345;Pusicoi;Pcsscuaodyeenwniu;12054.3;34.85;40;6;9421;25;9;3307;6123;4
346;Uuddlpu;Cecjedshqsaegaidi;18577.2;22.17;3;1;5621;9;9;3727;8694;10
347;Omjmqlq;Fimycqdlqehbqxxdi;10098.5;25.51;26;7;9355;37;7;6026;5007;10
348;Wqwpueq;Mjwjcjckcqwvnnlkr;17204.1;22;22;7;1722;13;1;1916;1813;5
349;Ijvcibl;Wfvmakjabmjlbonku;12150;5.51;5;5;5852;44;7;8850;8797;6
350;Vtnbcuq;Xydffgpkyqrdnnlxf;19946.8;48.68;21;3;8798;22;5;4894;7046;6
351;Jqacrhg;Tbnhrunmijfkwyxrq;13231.4;28.19;5;3;9211;5;2;7542;2172;8
352;Qmkwnyn;Chtdktvuoonijevdg;16004.8;28.51;11;6;1064;26;4;9626;3052;9
353;Qmrnutl;Yfwbiokwfpefodfql;18938.7;44.19;3;4;6908;1;3;1563;7273;1
354;Ccjpdlp;Rmuxpmlahergmtank;12623.5;44.51;4;10;932;24;4;3242;2093;5
355;Ayggaxn;Ntwniunramquqsxfa;10175.6;44.85;34;9;1269;8;3;798;147;8
356;Rbdtvki;Cqhunrjvqvtwgofvi;18563.6;9.36;32;3;8626;12;8;7113;6724;2
357;Qmaweru;Mcsgacokdvajjnnca;13250.9;21.19;30;8;1919;33;5;8059;4912;8
358;Mhnitmw;Pkmfiaitdvkwcbphd;10404;43.02;29;1;2103;40;6;4408;2046;7
359;Ikhbjwf;Aysjgraryyirmxhti;12796.8;13.53;31;8;7818;41;10;5703;1782;4
360;Jcmvhrf;Gbanwribtjfccwgen;18684.3;34.36;10;6;4234;40;10;1292;4430;7
361;Fuhguhp;Tufpdvnoomrtwbjmi;16239.4;10.51;31;8;6198;7;6;7400;4963;8
362;Euxmshb;Nmemidlslbncrijpl;11741.2;4.19;11;11;4935;11;2;9901;265;8
363;Pbpuaya;Xufcqhcnatpnxwovq;11500.8;13.36;34;1;2795;30;6;5703;4405;2
364;Lstieit;Dpemnvieeybhpmggd;10694.5;34.02;15;4;1455;49;2;3273;5195;10
365;Ubxhmmy;Hklrykquvucsbryub;18593.8;6;2;3;7906;46;8;2645;818;8
366;Vvppjor;Pumjhatcfrmbniywr;11478.5;20.53;8;10;391;40;2;6511;3200;6
367;Twwnxfh;Kkigevibusoregimh;13808;27.53;40;8;8650;17;10;2099;3922;1
368;Drbumro;Dnvjaypmrwuigmbhw;10777.3;4.53;4;5;3397;33;9;1605;1259;1
369;Jwffkfx;Wpekqafnyrbjghseq;13979.9;8.68;21;5;9380;16;9;7496;2880;1
370;Exvlhin;Pxhrhtwibcayggldv;11779.7;29.02;33;2;7398;34;10;2322;18;5
371;Tsglnpi;Euyynjwsrnhixebtw;17797.5;8.36;43;7;438;7;6;5151;7213;3
372;Pmfksvu;Cwgibuckjphkwianx;18303.5;47.19;10;10;8491;28;6;7220;7712;3
373;Dgbiito;Uqphwnsrrodgnnyvb;12087;39.51;11;4;1228;12;6;1238;8189;3
374;Tjlkkta;Kwexnmvimnyhfwjll;16628.7;23;10;11;8647;45;10;1659;4562;6
375;Yuwhxlt;Iuuvsqnklqmnjqvju;15792.9;14.36;9;6;9922;44;1;1168;5160;2
376;Pngcunp;Ifyvvfcmjoeomuesg;19924.8;19.19;35;1;1202;38;10;8380;3818;7
377;Lrgkmui;Wuvwmithyvhnswdtg;12723.7;27.51;22;8;9195;29;9;5828;682;9
378;Utebnlh;Ywuuduwroxdcjpotg;18279.8;10.68;23;1;8521;14;2;8336;4352;4
379;Ahumucf;Cudhjfbkecosoccpp;18865;40.36;24;10;4126;6;2;9148;2275;3
380;Uwwjwty;Moiopxsekjucwlbhi;11964.3;36.51;21;7;3980;15;6;2226;9884;3
381;Eexjhtp;Tgalftepvsnqkrijo;15430.3;45.68;38;7;4420;1;10;6999;7431;4
382;Kvpnnnt;Tnmehufyhkgqftqje;10709.5;33.19;12;10;7822;22;10;5060;2541;7
383;Mlmuuid;Dytfnsiyhjulevpku;18820.9;7.53;26;5;4971;20;5;8488;3567;7
384;Yfokpbf;Eldjejkcvgpjvwglv;10692.1;6.85;7;8;3497;50;9;3115;277;4
385;Cibpqst;Cewwljilyuhhebbsu;10821.8;30.19;6;11;2438;35;10;7509;2295;2
386;Ahoykdy;Umlptlmnvjcbjjixl;15416.8;20.53;13;2;8;45;7;2222;3082;10
387;Cseofss;Xtghibxlrjknrewjy;10577.6;43.17;15;8;603;28;9;5000;4798;7
388;Oveyvxk;Wongacbpmtlckwchr;14711.3;12.53;25;3;906;29;2;8011;4135;3
389;Oookdnh;Rphddjrjjodubolvv;19151.8;3;14;11;2371;7;3;5921;458;6
390;Bmspoti;Wtmexsjjyncryfymy;18277.1;47.51;13;5;3142;42;5;67;360;7
391;Ccaeicw;Hdkcmlchdsrqyaabj;13510.8;37.17;8;5;2253;7;3;1394;3185;10
392;Kykawkf;Laopeuumxjowpwqdv;11816.6;18;26;11;5938;18;7;2057;8386;9
393;Inrligk;Bhjuigmnwgqrksdbh;12696.1;11.17;29;11;2092;1;9;481;4848;9
394;Dycjggc;Nodmjnlvxxvjchedv;18118.7;36.02;29;7;7834;12;3;4710;9449;5
395;Cipmamp;Fxblaadqtdptdqkgd;11061.6;22.02;15;4;7268;39;5;3914;3192;1
396;Ogtreke;Tfqqlyhsefuwgxrdk;12034.4;31;41;2;3759;34;5;1816;9080;7
397;Jpdtepo;Jenlbomurhflrlcvc;14330.5;45.17;28;7;2321;13;1;2362;5148;7
398;Evydtkx;Lkkmchebxheawnqtn;13574.3;39.19;10;8;3029;21;10;7550;2973;8
399;Xalqrpb;Qjmclmjgmhkabecfc;13791.6;27.34;41;4;9808;35;4;1125;5092;2
400;Aynypxr;Hneplvulmyrghywgw;10012.5;9.17;27;9;1844;49;2;9597;1018;10
401;Haycihx;Kvfbvyfnecotmcmnt;18848.8;9.34;44;3;7956;28;1;7218;2509;6
402;Jrdcmkd;Ookbevxnlwbebekbe;17182.9;51.53;41;9;1176;22;9;8511;741;6
403;Iyvufne;Heqkmnqltfomsqaxe;17284.5;46;31;3;1106;36;4;1626;135;4
404;Bfenias;Wrdxmjvymdoqlkkui;10822.8;27.02;44;9;8530;45;2;1791;7385;6
405;Vpmyfcq;Semxsihmtlojpwnhh;12592.3;26.36;34;3;9398;30;7;3516;6422;6
406;Rsdqbbf;Mrllulkyudcunlleh;12243.7;28.36;32;5;5716;44;4;2062;3842;6
407;Kigaruk;Wgljwduchvydlruev;19667.5;36.17;41;9;1868;26;4;6219;3569;10
408;Ytebjcp;Vrwiglcjsgnfunupf;15107.8;36.36;1;3;4344;22;9;417;4469;10
409;Gtnotow;Fhphevcikwvdciusd;12025.1;42.02;1;9;4951;13;10;6862;2646;3
410;Qfsrcuy;Kgnbgjtouvyhituei;15862.4;33.51;29;5;6250;26;8;5553;7670;4
411;Uriakrq;Ihvkaahfvlosrfksv;16756.9;26.02;40;2;2526;33;5;9471;7044;2
412;Afbhfko;Qomhqegmnqpesncec;14893.3;45.85;15;5;4410;43;7;5305;5136;7
413;Qfqomgq;Nyhmnewtyebfhudks;16109;15.34;16;6;6617;3;2;9405;2399;3
414;Vexvrep;Qamwxcwbqncpkmrpb;19623.9;22.85;8;5;9867;7;5;7372;9857;6
415;Wfgtlkg;Griietadulcfqgfwg;16157.6;6.68;17;4;3944;43;9;811;7168;6
416;Xhmdwfn;Bjfrbkfxhasablxlt;14911.1;4.68;31;2;9767;10;3;7340;9082;5
417;Acoyqqe;Bomwmrqiiogbxcpoe;16585.4;32;10;10;1421;10;9;319;4130;4
418;Cqxdbfb;Gggmrdrthrorhcgoc;14341.6;17;43;5;2472;29;4;4212;532;7
419;Tjbtubi;Aeigvlpbrjfjymcxm;10300.1;41.17;22;5;3213;46;1;4387;6839;2
420;Jpehcok;Mphgnmevybewbdwlc;17757.5;9.68;39;10;400;23;5;8943;5238;3
421;Nbvkicp;Ptwjrnecpyjivytjq;15890.9;4;30;3;3812;9;10;7351;2705;9
422;Iauypnk;Efhykpopxabevdriu;17977.9;4.02;16;11;8418;28;9;6462;7488;7
423;Jkofyup;Nwmjkgphewwepucnq;14359.7;51.53;4;4;4974;42;10;4637;7641;4
424;Odvsvwn;Lsvmsihjgqlclrakp;11397.6;16.85;17;5;3175;9;6;710;3091;8
425;Wyocrop;Ibjixljstpxrxvlsg;14663.3;9.68;35;6;6990;26;3;2395;7339;3
426;Gjhwimy;Mjjknjattipkrutfv;16966.5;27.34;4;4;3530;30;6;9312;4742;3
427;Ueunlss;Ancamwmdnlykhkiou;12052.7;39.19;27;7;1050;48;9;3373;5639;5
428;Tuulesx;Prpvtrahuqkuisdbe;17089.2;41.02;35;3;3164;14;5;8503;4019;9
429;Tjsgesa;Xknbqlpyclgyrwgoh;17963.7;42.53;44;6;1469;10;2;8577;5698;8
430;Dvduoap;Bhxwtjvxtpmprcind;12026.7;3.68;30;6;273;16;2;1534;6631;4
431;Criexmh;Wavwofpcwmjaembvj;11444.7;20.34;31;1;6244;32;8;1961;1011;5
432;Wtyqvax;Lqhoaiajelfrapdfq;17942.3;50.17;3;2;6672;38;7;4551;5382;5
433;Dgoccsr;Apqxnmrfqwmpwyfgl;11708.6;3.19;34;5;4705;46;6;9660;4151;9
434;Kjlywkv;Eyaftdbfllwuuxuax;10541.5;50.17;19;10;9079;32;1;7661;6373;5
435;Jgvwdby;Ytsomvpfeblhgxjrj;11160.8;2.85;7;6;3500;4;8;1797;6606;10
436;Gehjivg;Urmxnuqsxqwalnhfe;10255.1;31.19;21;11;9173;9;7;9003;4622;5
437;Khqfiuu;Acghesxncekbyyodl;11665;6.17;7;8;2429;24;7;8835;1243;5
438;Pjegsxj;Bhpbugylbkwgapmym;15130.8;22.53;42;2;1375;38;2;1234;1232;9
439;Ujmdikh;Dscvcijssgxrusptr;19599;50.51;4;6;4163;49;4;3719;4807;3
440;Eqputpi;Uixvelidjukcvuyoe;10375.7;44.53;38;3;5564;6;5;2104;8892;1
441;Icryfsj;Wxklcujlsqoffdrkc;13713.3;46.19;44;4;2736;29;7;2585;2415;9
442;Bofxjpy;Qwnpjdepwhgdpyrlr;10505.5;3.51;38;3;281;15;3;2515;5545;10
443;Yukfnsn;Cdsmghtkqftvfangy;18380;8.19;39;4;5914;4;8;2323;1634;8
444;Wpcohtu;Cdpqtgucykgtajyod;11553.8;28.53;34;10;8101;17;6;1906;8081;4
445;Iiuohti;Jrhouagikekawfjch;15177.1;34.19;28;10;7420;50;9;2245;5172;9
446;Yevqtqy;Skldacisvjgdplqka;10336.3;14;19;1;8101;34;1;6196;3122;7
447;Utdfmek;Pxietvfparssfkuvb;17087.3;32.53;6;8;259;3;9;2607;5294;3
448;Egokdap;Barebvklyaoaprfmx;16986.8;20.02;30;6;6657;30;2;287;9981;5
449;Fgpcugm;Djlmvoumvtoipfjua;19983.2;41.36;29;6;8833;4;3;8938;5947;10
450;Jyeltlp;Ednagbdpdutnbwlak;13049.7;33.17;8;7;7030;14;1;9114;5802;4
451;Chksxyu;Gjkfeaygojcxrpjax;19482.8;41.68;13;10;3229;9;7;5984;5820;1
452;Xaegnjv;Pohnhtxiliphsxfmh;12204;45.19;6;3;3890;34;5;7892;546;4
453;Daycsko;Stltrneorhndobvdx;11691;28.85;4;10;3985;22;6;8526;357;3
454;Dmvneun;Tsguqmiestcgolipc;15919.2;22.85;21;9;3867;2;6;731;7556;1
455;Tbsuflt;Rvccelumlduycecik;15482.4;7.17;37;4;5643;25;9;2457;1933;8
456;Gohoceb;Hxhvvmynyqouppkdv;11933.5;36.68;41;5;8265;3;4;6309;4593;9
457;Owhvuwx;Luhinqfokfwfwcyqw;13129.8;44.36;19;7;8637;47;10;2087;1138;10
458;Wjabsvh;Sarghegrglbjwiwvo;17466.6;21.34;36;2;727;22;10;843;3040;9
459;Slbabcd;Rhehaodospafglfur;16314.7;51.02;29;9;8269;39;10;6642;4068;10
460;Gohpbqs;Yamalghxmhhgkrwxc;13127.8;3.19;13;3;9221;11;8;4088;3290;9
461;Faersiy;Fudbqkjddbpdwqylb;17715;47.02;19;7;5862;31;7;1928;5637;8
462;Sffnmiw;Ijpcvpuewinjmyeov;13253.8;41.85;16;6;825;47;2;8367;1071;8
463;Sybxikd;Rvvnvhmdaaxymjnjr;11375;22.34;12;11;4852;24;2;7166;3999;3
464;Trvklsj;Cxgrwaokggnbyevbr;14598.6;4.17;36;4;7434;22;1;2754;9327;10
465;Esrhpeu;Rqivhgapepfjlqdwy;16316.5;45.34;6;7;2908;1;10;1000;9278;4
466;Hxonrlf;Udxqqlhwqdmqrhctc;15510.9;42.51;2;7;4275;22;4;4140;8274;8
467;Vbrnqen;Txekshymqkhcjssny;14033.3;48.17;26;7;1746;24;8;8226;1713;5
468;Augnytg;Loclkqpuowhytqwgr;13873;39.36;7;3;2742;42;6;2376;2705;10
469;Lyawrsl;Tvinsxljhyysibtsa;15826.7;35.36;27;6;833;46;3;603;3054;10
470;Ssmybwa;Bwpwnrhknjceqigvp;11703.1;50.51;21;5;1559;14;4;1848;859;3
471;Vodxaop;Wndmhnmtpvrybrypx;15725.1;9;23;11;9239;30;3;3460;1195;9
472;Ungypsa;Fblairxvexircmbuo;18526;24;26;8;7181;10;2;6959;7601;8
473;Sjlxbgp;Qrdwbtavavoogcvop;16014.5;11;25;7;7526;4;10;1941;8693;5
474;Ovlbibl;Grretdbkimrdorril;11392.8;18;30;9;3780;23;6;3590;2105;1
475;Fhfkjfa;Hhsypiykrtgxlugjv;15579.7;2.85;6;7;1188;29;6;264;5597;3
476;Dfmvuyw;Fnqgvpshjsnlnikws;11978.2;27.17;31;8;4605;47;4;2779;1999;4
477;Gyxgptn;Faliwvyeocxfnifuk;13624.5;38;16;2;7339;38;1;9997;4454;6
478;Yoadeej;Psncaqwgdgeulnxnq;17562.3;20.19;18;11;3996;25;8;8669;1999;5
479;Qjobqdc;Uoloeislekdwhkfho;11744.2;5.36;42;10;810;47;7;3668;264;9
480;Tachxqk;Peclbcpeokgwbqvuu;14187.7;30.17;41;6;4793;31;3;5474;3485;6
481;Tvqhkgd;Mucojhcacemoejtug;19239.6;5;7;5;7954;17;1;9542;1984;8
482;Vvtlafg;Wbllsowfwamxfairt;10720.9;28.02;23;3;9616;38;2;5762;8558;1
483;Ypibyvp;Hwbxharxwqtfxeseu;19964.1;32.19;26;1;7546;15;6;7885;9598;8
484;Ytjfecu;Oqnhskxvpgwhaunvi;16382.6;30.17;30;9;9234;15;8;5609;572;10
485;Rojrrog;Ajedomauwqxkwlevg;10311.2;9.19;34;8;8940;42;10;5623;4886;2
486;Wlyghrv;Pjwfvmpeupdgrfdkd;15756.4;17.36;44;5;3729;21;7;4472;1925;7
487;Adcwrcq;Rpqjqsqsdklpfgryt;15956.1;10.17;38;5;1157;38;6;2951;3919;10
488;Jrwcraf;Sepnkrscxgcdfyylb;11751.9;9.53;22;8;6296;4;8;1301;636;6
489;Bitusyq;Jdwahglpkcqdhatql;16320;13.17;7;9;313;26;6;1267;9415;6
490;Yisyqau;Kemshbwygidcruqxc;13269.5;48;8;3;897;24;7;6438;1238;7
491;Cbiwjos;Bfojerxkucmkkspvo;13985.7;11.51;4;11;8589;27;10;6279;797;3
492;Qoshooe;Idawkateprfybqtvr;12949.8;14.51;24;11;4252;15;10;9322;175;9
493;Jppwvls;Tbeexivjvyksejwyj;17340;48.85;15;4;6011;10;6;6897;3669;3
494;Nhponyf;Nshxvilxwaktevmbc;16434.8;32.68;12;11;7855;36;5;6881;419;5
495;Socflge;Irnsblatacdwvrjli;10956.9;5;22;11;9762;23;7;9299;3608;6
496;Fmjcnbu;Eoksbppbsarwmgvmy;15545.3;35.68;13;2;6448;41;10;6654;6134;9
497;Sdajykq;Oexppnnqjjldwyqol;10896.1;40.53;23;3;5843;38;5;7413;1058;9
498;Ywhrjni;Hjsvixrjfvaepevvt;14034.3;19.17;35;4;8237;29;8;5084;3340;6
499;Skfocbc;Gybbnflnonedrwoqa;10511;18.51;27;3;9973;10;2;3472;2242;5
500;Owtwisw;Qwrijorxalxsatbie;17237.7;44.85;15;11;1556;17;5;7126;6609;1
501;Xtshpnv;Awinpandwmrokjvxo;17770.5;48.68;30;1;5122;23;7;531;6093;3
502;Jnketgw;Ahhnnrkolakybatdp;13909.2;46.02;24;4;507;48;9;8270;2386;10
503;Layqvev;Stfmhfjbwqtetxqvk;19890;49;20;2;1224;29;7;770;5051;2
504;Plwdprs;Vfnedcotblfelqmyd;16828.9;21.34;30;3;8746;43;8;2967;1106;2
505;Isrejfr;Muxrassoildagrrjp;14386.7;8.51;13;3;2600;20;4;1106;2952;10
506;Xmhxceh;Tuoyhyfxbkhmyvect;12172.3;4.68;9;3;8220;2;5;3147;7015;7
507;Rpxbawc;Urqstoqaxjykomxeu;15726.4;14.53;41;8;5242;8;8;5854;6789;10
508;Hcepaky;Dthdmyscqunixqlae;11733.6;7;44;8;9010;35;8;8677;4634;4
509;Rsjxtrk;Frxyljbheljhrafka;19676.3;33.85;25;8;2423;31;8;534;6180;3
510;Xjtfkje;Wgtfypbysspgklwov;19422.8;49.36;32;6;3488;19;8;9160;618;5
511;Jokeyqm;Lquqbvxvdnklyfbmh;16445;42.36;18;7;9726;39;6;6555;7168;7
512;Jdsdpkw;Bjjpmpbpptttfwwta;19315.8;14.02;10;11;958;2;10;8119;106;4
513;Ifvmlcj;Topvfwjawjcwdfncu;19816.5;16.36;32;1;2064;46;3;8307;2643;5
514;Dlwyyws;Vjbfaaqhuhcgavhau;11008.2;30.17;16;4;1704;8;5;4058;2926;8
515;Topxith;Wvyhqfvfmwjniuvjx;13590.9;32.68;11;9;292;25;4;9883;493;5
516;Mhnyosu;Gwehhhifsfawkvprk;10323.1;14.36;6;6;5982;8;8;2848;5826;8
517;Njlldpo;Hmrnxnmutwcnitscv;14444.7;35.02;17;10;883;16;6;352;2228;6
518;Wcacnvf;Thdvfwxossknbiqyv;13905.9;30.19;7;10;1173;24;4;4823;259;3
519;Jqxgtcq;Sxsslcvjmyvwfxpxr;10388.1;48.19;28;8;2877;28;1;5909;5918;6
520;Himdelf;Neujilmmlpohguime;18120.7;45.85;27;1;6820;20;2;9205;4500;2
521;Pjmqlnf;Hbgduuvnidveqixob;12460.4;8;43;7;2530;28;8;577;3641;7
522;Oixxsqb;Eytiagqnpyirgnlxi;13557.4;40.53;20;11;2743;12;8;4931;7930;2
523;Aqxkdho;Jpttvoldkbljoicnu;14142.9;25.17;9;1;602;42;5;2078;8147;8
524;Aditioq;Jkervofvagmlvlsom;12116.1;21.36;9;3;3344;48;7;2189;9648;6
525;Ermuuey;Djigdxdwvgipukcpc;12300.1;17.34;3;2;5198;9;7;9659;1267;4
526;Nfpthcl;Vhngrvfbpikiwqacj;15222.2;39.02;19;2;5601;41;4;6979;1573;3
527;Kfpgror;Xsqqcypvudsqvcspv;19265.7;22.85;11;2;5101;45;3;5386;7694;8
528;Iiarxbb;Mpnvikmtbctqifjka;18052.6;22.53;1;1;6035;49;7;2539;6313;5
529;Khevjun;Juvasobclkfcfjhke;10908.8;22.36;18;10;8488;23;7;5074;963;10
530;Uflbdkq;Vonhldgelqlommhig;12528.9;43;2;2;9667;8;9;2093;1235;5
531;Rjnylhi;Rfvljnirkmdfinwnp;15201.8;50.17;15;7;7846;25;8;95;6048;6
532;Ftdjhgp;Qcqkgyyjkgdjxmlhb;10382.2;10;16;2;703;22;9;6773;2382;8
533;Graoaes;Vqrhepwxkmyabafor;18487.5;34;30;10;8576;19;4;2029;3529;2
534;Alubtew;Fsxrxmjuhiofyeuub;12634.1;30.68;24;4;8621;9;2;9333;9943;4
